tract_id,file_name,length,region,n_gradients,V_mean,T_mean,OPC_mean,DEA_V,DEA_T,DEA_OPC,KACI_V,KACI_T,KACI_OPC,KACI_V_realistic,KACI_T_realistic,KACI_OPC_realistic,Lempel_Ziv_realistic,Permutation_Entropy_realistic
sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz_tract_196,sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz,152.5909564816998,long,10,0.6753381725577285,0.621502827168858,0.4194096222473966,12.82538160355072,1.9565994961888864,4.16521580891104,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz_tract_197,sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz,111.17553687749836,long,10,0.7805404656489684,0.6067734376702673,0.4733372001011899,8.919542303769227,2.628584244306728,4.132801111579644,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz_tract_198,sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz,105.94338110519222,long,10,0.5256911426231484,0.6733885758477318,0.3531075317586143,8.312379132207287,3.592490203715044,10.753416444606565,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz_tract_199,sub-01_acq-D30d6b0_dir-PA_dwi.nii.gz,62.0,long,10,0.7843078033777127,0.6787285005226559,0.5324289531932642,9.64353104732147,3.8081271974345303,4.163136850941083,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_000,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,48.373546489791295,long,150,0.7340148614290288,0.7066131627405412,0.5182027544218172,7.961804718243756,2.9752588936666537,3.770568927042787,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_001,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,86.02325267042627,long,150,0.5147567940844489,0.5547242569361258,0.285649243890866,10.630599071438263,5.104174114661764,7.868284492724448,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_002,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,35.21363372331802,medium,150,0.7491143258253391,0.7607773000204507,0.5703441180473741,6.84545872750729,6.374233602456022,5.470377269982408,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_003,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,68.38128398911503,long,150,0.5227330722096234,0.6326191262627762,0.330055640895101,13.91173729704144,2.5749491129021256,8.45319227608164,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_004,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,112.17842929904128,long,150,0.8459231045127648,0.6979263540124618,0.589794471426839,10.647004616955227,2.56051264244335,4.39806401603624,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_005,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,82.3164625090267,long,150,0.7252014147267165,0.5855084886224902,0.4239046177775269,10.013649200029423,3.836121283389304,6.532799750474708,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_006,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,51.57518783291051,long,150,0.9637430257149464,0.6866871772569716,0.66232011914612,12.22244135317993,1.7365956301848229,1.024611030747929,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_007,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,25.37715508089904,medium,150,0.9512904511597902,0.6695248308957146,0.6371007865594533,9.369820265044432,3.3367893453319684,3.640113431175497,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_008,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,117.4563748802082,long,150,0.6578490970319737,0.594688048579385,0.3907620444528931,9.05381012625254,2.659271484969682,5.322146948923582,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_009,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,45.8257569495584,long,150,0.7844425745616463,0.7363832864436827,0.5780956585443683,8.511305274941199,2.493750217359856,3.374289359463398,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_010,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,66.69332800213226,long,150,0.7098584903112407,0.573512895537347,0.4074693414530499,8.277062505696186,2.024933905055414,2.867658706767377,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_011,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,105.33755265810954,long,150,0.8325082369894092,0.5292251530885655,0.4391856874842244,7.2505963908013005,2.346793278795765,5.118524515197877,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_012,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,89.37561188601732,long,150,0.6677619071375424,0.4820920143778343,0.3218792357740501,12.192320371618896,4.539484056426119,6.71534377682756,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_013,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,104.86181383134664,long,150,0.904557916554136,0.7257219938647015,0.6569569923544701,10.808014227521513,3.257996661690422,3.3949166870625644,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_014,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,126.38037822383664,long,150,0.6354250958545706,0.5885505965242089,0.3752678065980643,7.101468175760739,2.237919823003048,3.335007579740167,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_015,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,94.2761899951414,long,150,0.6825077363514168,0.5999129981133773,0.4081768725659621,7.618749434070705,1.2449290505928765,4.095031786359189,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_016,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,70.48404074682438,long,150,0.6729404292609763,0.5457825238434725,0.3671181441942742,11.42798762665182,2.6473136502264376,8.627237918070856,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_017,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,47.20169488482379,long,150,0.905034635054544,0.7326967522678913,0.6623727803157401,9.934153404780622,2.3271287637457436,5.919081208452132,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_018,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,52.53570214625479,long,150,0.7459380979931991,0.6037318522749484,0.4509329772379008,10.128522467311084,1.110868507188228,2.383256655068328,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_019,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,73.23933369440222,long,150,0.6991575549462666,0.5748181135795768,0.4026881177850166,10.23676056740902,2.143904326726831,2.8968407010192574,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_020,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,48.82622246293481,long,150,0.9315701020548004,0.6549700960583037,0.6101654232570097,11.381550521703478,3.5445481338410967,4.64574026476718,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_021,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,95.93747964169164,long,150,0.6306256516248689,0.6166626084693005,0.3889890514310472,10.717797147980871,1.7333149980481268,4.605423553007359,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_022,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,80.4238770515324,long,150,0.5321614028182143,0.7513117158431057,0.4006548597333595,8.812065305003806,4.2977630835784915,8.5809101269465,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_023,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,111.76761606118296,long,150,0.754094131854754,0.6274604850486485,0.4738409951299389,10.3367934264433,1.0870520433981723,3.8060067938609463,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_024,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,22.181073012818835,medium,150,0.8718892336705071,0.6441340100083249,0.5619068870259574,7.953580954899205,1.7586335225714105,2.1592359071928,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_025,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,82.3164625090267,long,150,0.8240703440104906,0.7062971110186236,0.5834295820990725,10.47279858699656,1.3601328905682766,1.2789929837133045,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_026,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,66.2117814289874,long,150,0.7699328214839857,0.8502360041901028,0.654667893893521,11.94160849139713,3.5718715283077036,4.219887985282419,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_027,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,57.271284253105414,long,150,0.6653766374450882,0.7918048357980828,0.5273728993092573,9.256966920972408,2.0541877575985357,3.0504787962274245,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_028,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,130.67516979135706,long,150,0.6781295626375833,0.678418928001658,0.4602302962124874,8.260760874473378,4.885875738171588,6.636070423093508,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_029,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,38.52272056851645,medium,150,0.7224291622813693,0.4857024484371594,0.3508945943631703,9.78825965705113,1.265750220906032,3.787644027772286,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_030,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,93.8296328459192,long,150,0.8610881565574731,0.6879788770307468,0.59157764836516,12.771657997669507,1.3297362134493824,3.842869765988923,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_031,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,57.86190456595773,long,150,0.7696015959735876,0.60567670803388,0.4664462564277065,9.848430712180145,2.4880272087820265,4.172675852861795,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_032,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,51.34199061197374,long,150,0.6586670209095109,0.4975130582869146,0.3282495083214025,10.216902763663136,6.294681034702009,9.204904196195452,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_033,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,63.90618123468183,long,150,0.6742699037763331,0.6890825995458711,0.4650452511083978,8.237980484133397,1.8495169130752591,4.9155323485150255,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_034,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,63.182275995725256,long,150,0.6399070734923114,0.5869570744974988,0.375417298612501,11.468182951051324,1.8392001684949308,6.438049259729832,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_035,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,105.16653460107923,long,150,0.8602252524313804,0.5176884276937936,0.4454805520344361,10.812242317381276,3.328785706049171,4.591092294114534,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_036,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,105.41347162483552,long,150,0.7193363443532451,0.7262905165442156,0.5227708794084037,7.701354429978734,5.804246428127346,5.445250806941672,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_037,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,95.09994742374992,long,150,0.5368416838078244,0.832065279984059,0.4458300502325857,8.65613661599313,2.722571714174964,6.8421414292675315,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_038,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,8.246211251235321,short,150,0.6223558115119868,0.6514348850672858,0.4048667824442185,7.283720452217506,3.517295433717403,8.177447949562215,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_039,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,88.20430828479978,long,150,0.8400633381047016,0.7937856345806732,0.6669847816396062,12.671657830083024,4.239352283949658,6.166069910553408,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_040,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,90.46546302318912,long,150,0.6736301191307852,0.680471351899915,0.4589880219111023,10.029301641872182,2.917943574890838,6.884541836641601,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_041,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,56.49778756730214,long,150,0.8884545569971953,0.6044950670263214,0.5370433818520026,16.02503489943388,2.4948722220812187,3.412312537111433,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_042,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,76.81145747868608,long,150,0.8054878570341804,0.803795250181992,0.6471536474165682,9.196704635604544,2.698892400552101,3.188483288367522,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_043,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,17.204650534085253,short,150,0.7280616733860488,0.6126672508913864,0.4458625544155234,12.080182794448632,3.885727983560438,4.334319124976812,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_044,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,21.908902300206645,medium,150,0.7960901677211062,0.6600425161054801,0.5254301136882851,11.478465813452202,2.542349999770346,4.2776025246327345,4,4,4,1,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_045,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,66.51315659326356,long,150,0.7606194663742546,0.7933036895890497,0.6034408136282149,12.86089445502622,2.7456928339560456,4.186118965395243,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_046,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,54.0740233383831,long,150,0.7202041775794461,0.5130665772428032,0.3699667036340294,9.736418214087356,3.2314312192728663,6.170520359801835,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_047,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,90.11104260855048,long,150,0.7308455650255425,0.7088299645282877,0.5175541362924536,8.6314989790364,3.7210393153442696,5.248015173723183,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_048,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,104.57533169921098,long,150,0.822949567509653,0.5673685634081584,0.4664240301794774,12.296713304406694,2.9568120135578053,4.883148167825324,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_049,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,96.04165762834376,long,150,0.91180275059869,0.5500334401756269,0.501369087474157,8.972912987967097,1.428374294422669,2.590632369213356,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_050,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,86.27861844049197,long,150,0.7242592131597075,0.742778985837629,0.5375263690232926,13.82955536256278,2.2741782073518633,5.219776172386857,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_051,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,22.715633383201094,medium,150,0.7644836399374373,0.6097235677786066,0.4649135576123119,10.798832662077398,2.791274719833305,4.936662508527798,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_052,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,43.3589667773576,long,150,0.8675833953481572,0.7565446366792312,0.6563077175151818,11.506557710391938,2.4514415912400516,2.658180979488411,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_053,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,121.5236602477065,long,150,0.7832251431172504,0.528151958105347,0.4139381571450299,9.920788322564722,4.9271749951310895,5.6441391155219405,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_054,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,64.06246951218786,long,150,0.6686618651326911,0.5391741928923381,0.3601309255308311,10.009948945740453,2.320651581984127,5.380407855808064,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_055,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,112.33877335986894,long,150,0.8731678634378407,0.6881506659351112,0.6008559490146328,11.84250746700785,5.266076406759123,6.459868504664042,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_056,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,69.05070600652827,long,150,0.6291188266387853,0.7781786896835389,0.4901447250945399,9.28085971122712,2.3164902803912213,2.905680533800731,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_057,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,130.52202879207786,long,150,0.7656505432935742,0.4599410130520684,0.3526861702052533,9.783588789572171,3.2574930696256765,4.233719902916244,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_058,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,47.70744176750625,long,150,0.738829583405889,0.7832592042168828,0.5789027094617097,8.834291357542991,2.153653618930674,1.8694044505791616,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_059,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,106.99532700076205,long,150,0.556912171760599,0.6315132843860229,0.3504246908458628,8.345643136126045,1.8563706056849556,14.761837256065384,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_060,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,43.17406628984581,long,150,0.6242906421796418,0.705919311200448,0.4407712574262659,7.7055290043951565,3.3725522613737384,4.810419779465911,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_061,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,76.26270385975047,long,150,0.739364916869135,0.7095411869872902,0.5245784363878385,8.181879103724215,2.602677095423831,3.105211767490262,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_062,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,26.15339366124404,medium,150,0.8314272587948136,0.5341566865793718,0.444203744013415,9.16849321184771,5.557438094503567,5.194313028968361,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_063,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,82.82511696339462,long,150,0.8420289876867416,0.6969471552666413,0.5853392639271029,13.617878196631429,2.5947442569055372,5.46343248391541,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_064,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,46.04345773288535,long,150,0.7164676042797304,0.7959085905723388,0.5699144887010239,11.166010960740069,2.0945082763395875,4.838445704940728,4,4,4,1,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_065,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,57.3410847473258,long,150,0.7697786900982964,0.6560248494654779,0.504554124767353,7.347185622886669,1.5284018595004798,2.7198634183657564,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_066,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,61.28621378417825,long,150,0.8568216254563796,0.7389084333016747,0.6326854726789095,11.402139668319675,5.3570634126175385,3.5363315533017157,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_067,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,59.9666574022598,long,150,0.7569668832396503,0.6562387454858742,0.4973502773743515,10.73657424370272,3.598635579235333,4.970764007324276,4,4,4,16,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_068,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,82.09750300709517,long,150,0.8089214121066485,0.5996042516050928,0.485608087699339,9.394644754103307,2.999092404036741,3.40815007226654,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_069,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,130.69047402163633,long,150,0.7946754208180736,0.6496821463785757,0.5160158886534271,8.768708776223905,2.993988068192507,4.429533562756213,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_070,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,14.696938456699067,short,150,0.6229947496194373,0.5743960337810374,0.3578953648452306,8.959131412126297,1.3985226384583962,4.175079183598059,4,4,4,16,1,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_071,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,63.30876716537765,long,150,0.7114515817036426,0.7538306896401501,0.5351297228403414,15.075446043327352,1.0908659154342697,3.151939086926318,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_072,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,117.81341180018512,long,150,0.6386214070078882,0.6493696452216432,0.4145814915737225,8.06850513400636,2.050735679336241,4.203636112901428,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_073,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,50.039984012787215,long,150,0.8459893171994618,0.3306877158787092,0.2795327139888672,13.18858245538513,4.411820402297917,7.529845534426768,4,4,4,16,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_074,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,45.2990066116245,long,150,0.6035412459394621,0.7436528936855801,0.4485438211414612,10.712546553846622,2.4754218472555487,6.168439324961321,4,4,4,1,16,1,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_075,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,80.91971329657564,long,150,0.6730168706131949,0.5526561362902239,0.3724445891941462,6.647206885351851,3.5002497063331672,5.057165981633355,4,4,4,16,16,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_076,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,122.9959348921744,long,150,0.8852460906883846,0.4543203213068454,0.4023713936396607,8.852033529292328,2.814586674469361,3.703141995579067,4,4,4,1,1,16,1.0,-4.328085480557855e-10
sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz_tract_077,sub-01_acq-D13d6lowb32dirs_dir-AP_dwi.nii.gz,60.69596362197407,long,150,0.6431534751314524,0.5643105166650012,0.363148294788069,10.579642505079526,8.015899976442473,7.721106269738366,4,4,4,16,16,1,1.0,-4.328085480557855e-10
